PARAMETER1,PARAMTER2,PARAMETER3,Site_ID
698230.8612,638683.6056,2936904.758,SIteid1395
642895.7572,327169.3943,1237052.25,SIteid1397
350923.6875,264686.6693,1014846.27,SIteid1401
882584.5027,578378.6693,3077674.8210000005,SIteid1403
445780.8348,376877.3116,1744308.45,SIteid1404
618529.2448,406633.9013,1591998.655,SIteid1405
445698.9962,358556.8007,1332091.689,SIteid1406
625803.4545,443451.3319,2206208.163,SIteid1414
681542.2448,678465.5893,2665731.2169999997,SIteid1416
1003336.988,717610.896,3030628.223,SIteid1417
968698.6813,724756.1874,3181483.387,SIteid1418
483028.6874,452224.4181,1396710.936,SIteid1419
1187236.014,955447.2933,3389109.47,SIteid1420
1051271.712,750874.3053,4156776.225,SIteid1423
1146791.086,881776.9029,4998758.659,SIteid1424
851024.2909,732236.4823,3674443.52,SIteid1427
191778.2765,140185.7282,336432.152,SIteid1428
840828.6245,693049.6029,4239535.392,SIteid1430
806860.4038,483401.5567,2172380.373,SIteid1431
522105.7816,391815.0212,1388129.49,SIteid1433
560487.2484,416662.5927,1493375.658,SIteid1440
820368.6038,713363.1136,2164343.82,SIteid1444
827220.2784,567537.8297,2951624.954,SIteid1445
1023159.16,756964.4048,3083850.4460000005,SIteid1446
604977.7706,445071.7872,1644189.392,SIteid1452
666561.0557,517579.7498,2323226.328,SIteid1456
673390.8976,648628.1597,1223339.4409999999,SIteid1459
372189.708,258862.5885,1143371.873,SIteid1460
1150412.719,1006079.82,3564004.728,SIteid1464
851207.3944,689178.6816,3498867.9839999997,SIteid1467
731982.8497,592500.9302,2910678.13,SIteid1468
773540.3288,536792.9303,2216594.562,SIteid1475
653625.2998,557336.1902,2315046.8819999998,SIteid1479
1156063.628,1059476.14,3158042.0810000002,SIteid1480
418013.6784,360157.7779,1092885.4579999999,SIteid1482
555975.4736,486116.5089,2067135.2319999998,SIteid1487
468708.343,403932.6517,1187486.731,SIteid1489
746387.4112,640309.5413,3992535.901,SIteid1491
733959.6782,721763.6599,2714672.599,SIteid1495
973821.6579999999,955368.4602,3887782.889,SIteid1498
899194.8075,866662.6368,3200977.1739999996,SIteid1504
838215.6218,796563.3222,1929704.994,SIteid1507
412947.6642,366913.6326,1305371.087,SIteid1508
728885.5562,618586.8583,1729196.811,SIteid1510
716113.9166,559062.426,2714192.482,SIteid1516
733434.1614,690217.4035,2825173.595,SIteid1520
214935.7734,199652.7385,637647.8123,SIteid1523
312552.6382,285226.6998,753469.417,SIteid1526
758993.6229,598632.9558,2128557.784,SIteid1527
763660.0463,492456.7902,2206497.549,SIteid1530
565140.2122,548741.2144,1985289.48,SIteid1533
768932.5606,432354.87799999997,2111129.988,SIteid1535
295725.1699,242623.06600000002,864196.9338,SIteid1537
1799451.64,1178958.011,4448713.594,SIteid1538
1116267.476,745449.7638,4750834.907,SIteid1541
226008.0415,147343.0828,244966.0099,SIteid1542
1011663.079,846892.1526,2216140.08,SIteid1545
631979.8126,480956.5935,2117953.28,SIteid1549
564074.1684,554693.0748,1769414.571,SIteid1552
877546.5446,607199.0508,3088093.902,SIteid1558
776665.3897,396452.8664,1524925.749,SIteid1559
876021.5246,783523.5923,2917103.452,SIteid1560
553661.3938,364481.0683,1660885.14,SIteid1561
350625.4003,270912.0853,1139871.351,SIteid1566
759632.2499,437993.2559,1987357.38,SIteid1568
1145341.382,905751.3569,4480494.337,SIteid1570
475331.1003,427027.7371,1486257.993,SIteid1576
158218.2042,137596.0602,418623.24100000004,SIteid1577
389359.5999,362013.1099,1136686.424,SIteid1578
732817.5464,453623.4046,1993570.552,SIteid1579
916930.9439,626801.1657,2495383.949,SIteid1580
563423.1572,326006.9981,1697147.135,SIteid1587
598003.9119,565873.6411,2575023.7909999997,SIteid1589
1033288.7790000001,881718.6933,2584324.9,SIteid1592
994332.1697,469094.4493,2116457.074,SIteid1593
360869.1674,354533.2763,1432756.97,SIteid1595
228177.2978,173717.6442,1184169.8190000001,SIteid1597
234635.7543,176815.4126,335924.9931,SIteid1598
958233.9796,745509.5661,3527195.412,SIteid1604
889269.4766,725633.6020000001,2958108.9710000004,SIteid1607
550638.709,378872.0578,1411809.355,SIteid1608
1717173.35,1139642.114,5032129.785,SIteid1609
921939.3907,699875.3764,1955186.831,SIteid1612
851360.0575,779663.9187,2620055.3219999997,SIteid1614
726920.5595,717550.0666,2013247.21,SIteid1617
272506.5613,252648.0959,494545.3299,SIteid1623
617100.3324,492979.9754,1988140.487,SIteid1626
594217.7311,415353.033,1341441.53,SIteid1628
759398.4482,737354.056,2773026.63,SIteid1630
521382.6003,500891.1694,2403847.99,SIteid1631
401041.4283,267574.9663,1042761.813,SIteid1639
221631.4913,193130.5709,1214278.318,SIteid1643
902146.4513,601723.2353,3670751.1780000003,SIteid1644
616829.8702,465842.9377,2787045.541,SIteid1646
265129.5621,201019.7582,747160.521,SIteid1649
247467.021,189103.6825,1167941.654,SIteid1658
683033.1691,417933.2502,1487356.375,SIteid1659
944364.9641,523734.9653,2425605.736,SIteid1661
1177518.034,813390.3901,2577040.766,SIteid1664
1310117.517,651441.6403,3151243.028,SIteid1665
465436.2102,353480.1257,783513.4109,SIteid1667
1080983.433,1039019.3759999999,5113417.941000001,SIteid1671
694072.3812,668485.7332,2811934.07,SIteid1679
427948.6667,265457.3169,861996.5999,SIteid1680
1062964.076,1017401.454,3402950.242,SIteid1686
535572.5885,325086.811,782089.9864,SIteid1693
335015.4392,252554.4635,997726.9451,SIteid1694
391153.0253,381288.3896,1132159.2659999998,SIteid1696
136761.9495,115650.2211,204750.1756,SIteid1697
370535.2392,310095.9915,819598.6878,SIteid1698
805770.8201,697465.7374,2870303.1980000003,SIteid1700
596226.4875,333794.2003,1449368.549,SIteid1708
599998.8601,414148.9555,1370009.871,SIteid1712
1103571.23,761688.6411,4016669.2060000002,SIteid1713
150958.4372,143292.4048,671792.0311,SIteid1714
415244.1657,355843.529,932622.1093,SIteid1716
823667.8771,686174.4667,2170908.981,SIteid1719
465365.69700000004,364953.9063,1059388.729,SIteid1722
667015.7145,440118.1783,2224846.735,SIteid1723
496508.6667,342850.3813,1443706.1730000002,SIteid1725
1081248.362,756769.9302,2619572.016,SIteid1729
425208.7286,401923.0081,2304003.619,SIteid1730
612394.565,489504.4425,1626609.658,SIteid1731
419643.3832,328480.2107,1314768.265,SIteid1734
1030235.927,725524.9066,2855410.962,SIteid1736
892192.2971,792179.1935,2465672.839,SIteid1737
977874.3753,736127.5855,4698627.782,SIteid1740
1075088.535,823031.1344,3114128.2060000002,SIteid1745
517578.6341,512423.7861,1914698.7759999998,SIteid1749
738576.9472,646681.5811,2889770.5039999997,SIteid1750
618834.9904,534458.7919,3025595.347,SIteid1751
773012.7819,645885.9161,2280844.6569999997,SIteid1752
593041.1403,521344.6838,1601669.5080000001,SIteid1757
1222787.918,697676.8353,2905089.5810000002,SIteid1758
733557.7037,575730.0684,2584761.351,SIteid1760
941808.5414,804555.9709,3703369.39,SIteid1761
505040.8155,441904.7789,1431810.111,SIteid1762
589180.6726,402888.1567,1344587.44,SIteid1766
199691.90300000002,124669.1495,224611.5311,SIteid1769
1395885.2719999999,739509.8528,2007508.5769999998,SIteid1771
1200113.461,826388.2131,2771192.9669999997,SIteid1772
1084979.108,583804.7803,2239857.259,SIteid1779
757397.2741,667527.67,2016001.2719999999,SIteid1780
640644.1849,578018.9093,1635701.983,SIteid1782
797050.2636,716537.6228,2341734.64,SIteid1783
896739.5703,809087.5497,1946127.505,SIteid1785
811244.9259,708574.2918,1944891.0780000002,SIteid1786
1333511.992,1189659.8,5044928.955,SIteid1787
196914.3367,159206.7005,533555.5155,SIteid1791
890094.665,674267.8349,3070134.613,SIteid1794
409581.1198,267998.3167,862076.3869,SIteid1795
748147.4905,713422.7054,4058004.567,SIteid1797
1055649.493,679351.1411,2654100.455,SIteid1798
689022.4169,564216.7012,1468631.4719999998,SIteid1802
941104.0544,552798.8204,2450945.519,SIteid1804
902562.7455,613819.7031,3007280.103,SIteid1805
1150822.9440000001,704415.8503,3746661.4239999996,SIteid1807
432811.2103,364007.336,1303780.402,SIteid1808
1006449.317,961766.6070000001,4393055.185,SIteid1812
1066405.947,995806.1874,6143849.274,SIteid1813
710346.6461,663209.8912,2698817.435,SIteid1814
223130.7774,187887.8006,630483.6077,SIteid1816
1184111.764,898332.3175,4606835.172,SIteid1819
1089059.433,800594.1672,3234345.1569999997,SIteid1824
512204.9545,381754.6489,605085.1242,SIteid1826
151082.9826,147945.6955,450757.3755,SIteid1827
764521.4945,662386.798,2277205.735,SIteid1828
844001.34,748173.0807,3670509.017,SIteid1830
948528.8391,759710.1223,2680597.837,SIteid1831
668061.9308,568592.9088,2051298.3369999998,SIteid1833
537799.6557,515567.8997,1332078.601,SIteid1838
559863.2171,538353.3027,1954121.6030000001,SIteid1839
609879.5166,499587.9896,2030852.876,SIteid1841
556313.0405,393475.7803,1638649.719,SIteid1845
226169.1687,197989.6938,552069.4308,SIteid1849
795921.8498,697007.2492,3463788.9239999996,SIteid1850
799672.0061,674044.0694,1685911.6330000001,SIteid1856
245545.5162,215023.6007,673177.0984,SIteid1865
819860.6954,540909.8891,2099735.994,SIteid1866
764728.0041,734556.9034,3591988.075,SIteid1867
708090.8359999999,471977.2214,1933869.0369999998,SIteid1868
348240.19,299062.0684,1145797.123,SIteid1869
513253.4045,314558.2044,1281279.2,SIteid1875
789169.4887,679285.9101,3041750.599,SIteid1878
244406.7955,181246.083,1012616.6579999999,SIteid1879
168976.9898,158922.0872,7679.241862000001,SIteid1881
829549.0612,581700.1376,2140802.988,SIteid1882
812970.6371,686588.4147,2283284.625,SIteid1885
355598.7642,330609.9881,1122791.236,SIteid1891
232056.1843,141506.0671,347689.8458,SIteid1893
549968.1249,453035.9632,1034657.308,SIteid1894
171348.2182,170087.8809,1209938.041,SIteid1902
679537.0329,452239.1147,1515715.67,SIteid1903
503163.219,313555.2818,1033706.9240000001,SIteid1904
299484.555,277456.0038,706813.6718,SIteid1906
690276.4058,550307.3663,2564089.1180000002,SIteid1909
876224.6120000001,472011.8614,2603227.142,SIteid1911
2007346.775,1196709.789,4740704.944,SIteid1912
786098.0801,677402.5598,2662353.6980000003,SIteid1913
965947.4902,824635.2332,2204464.252,SIteid1914
2279785.789,1899206.3069999998,8345097.066000001,SIteid1915
382149.0253,208891.1225,988124.8658,SIteid1919
957033.5056,609312.4211,3885768.38,SIteid1922
1285848.84,961359.4648,4944249.985,SIteid1927
505398.2429,422136.8718,1521809.041,SIteid1932
969160.0749,767819.2099,2688484.73,SIteid1933
420881.8046,198546.9345,806520.0970000001,SIteid1938
303687.4271,226565.6733,823172.8541,SIteid1939
898176.5723,588936.4622,1923158.8080000002,SIteid1940
1092438.989,820408.6988,4006908.2739999997,SIteid1941
743053.3712,706314.8593,2610326.238,SIteid1942
295915.7434,213460.9901,776342.5036,SIteid1946
1232633.603,810337.2097,3765486.1289999997,SIteid1950
305825.3304,273233.1491,685661.1161,SIteid1951
381256.6411,266757.915,445344.1813,SIteid1952
568120.8807,518790.5636,1574947.055,SIteid1954
649579.8470000001,491388.9625,2194677.376,SIteid1959
750503.5666,564973.2521,2268382.628,SIteid1963
276296.5668,223429.2992,722110.2655,SIteid1965
418418.6113,366148.232,1451957.769,SIteid1967
428417.6662,314505.7302,1166338.076,SIteid1969
350554.6179,271996.5788,1019523.593,SIteid1971
2374007.136,1424758.448,6221412.6620000005,SIteid1973
1025002.1640000001,693660.5609,4207472.584,SIteid1974
667803.7342,456241.144,2154201.7290000003,SIteid1984
481828.2805,461796.6624,1528591.6819999998,SIteid1989
463004.826,458400.5889,1790284.926,SIteid1996
171794.1643,157901.0687,929816.9845,SIteid2000
436362.3114,325155.4169,1089235.795,SIteid2003
569120.5094,330526.2011,1396236.251,SIteid2006
433017.9399,325554.2591,1128778.5159999998,SIteid2008
846185.2469,587483.8376,1894801.8069999998,SIteid2010
1518041.165,919029.7437,4080707.639,SIteid2012
611152.3470000001,595632.5479,1633362.041,SIteid2013
599864.3113,437686.3361,1282381.2,SIteid2015
371114.4141,276389.7964,750206.9186,SIteid2017
387027.1702,375690.1425,841933.9134,SIteid2020
757717.5257,468261.6529,2244307.81,SIteid2025
1112494.779,661947.0589,3014403.39,SIteid2032
1036950.1490000001,891490.8262,3537726.084,SIteid2034
1505445.3169999998,1362330.023,5015202.905,SIteid2037
776906.89,453975.1173,1181707.443,SIteid2038
562457.2529,419269.72,1441072.0019999999,SIteid2039
1073551.446,690675.2271,3478114.71,SIteid2040
740298.2432,669755.145,1976644.789,SIteid2044
248728.1306,196928.7802,941850.272,SIteid2046
1001369.002,817667.6158,3033455.401,SIteid2049
548396.7108,432847.1484,1735313.04,SIteid2053
1892853.07,1440147.2140000002,6457333.249,SIteid2060
339386.2188,322419.0217,1375079.371,SIteid2061
488359.9958,234318.526,455493.4567,SIteid2062
1081754.1979999999,989802.4186,3836924.005,SIteid2064
836195.901,714518.3304,3510709.958,SIteid2065
342394.7195,299315.6341,1266046.05,SIteid2066
625125.2306,514100.5854,1887408.4319999998,SIteid2069
578732.2163,570540.5011,2437051.377,SIteid2074
348799.2192,304416.3861,1191770.936,SIteid2076
554668.1172,457199.1189,1849290.355,SIteid2078
280142.5859,255061.7128,701198.171,SIteid2079
414876.6174,236445.9428,366308.5793,SIteid2080
532463.6876,405942.3565,1223534.624,SIteid2085
855862.7132,646885.3837,3183313.514,SIteid2086
1585965.49,1081150.1509999998,7418424.596,SIteid2087
658194.1515,640349.9794,2008720.035,SIteid2091
608481.4258,467745.3721,1352661.155,SIteid2092
947295.8778,606923.9021,3427324.373,SIteid2096
711294.5622,703065.2867,2008916.155,SIteid2098
995266.4868,558320.0247,2696621.606,SIteid2099
465872.9115,404318.8821,1586568.986,SIteid2100
722070.7341,646430.3408,1622611.927,SIteid2109
221938.97,213402.6018,929514.5497,SIteid2110
570817.8847,544957.0139,2108974.275,SIteid2113
684607.6564,609856.8015,2523661.389,SIteid2119
905190.3265,699184.4627,2106305.728,SIteid2123
422210.5686,247323.9702,963649.2628,SIteid2124
182064.9892,139802.3434,403677.3143,SIteid2127
1111098.635,751017.7147,3275768.6380000003,SIteid2129
607048.4919,456634.6134,1495278.323,SIteid2130
607360.2058,459775.5846,1303454.939,SIteid2132
727727.8008,598946.7257,2218772.9280000003,SIteid2140
472836.1849,291838.342,1233232.38,SIteid2141
586103.2710000001,585096.6438,1662703.283,SIteid2142
648717.0103,291249.9006,1241556.648,SIteid2144
679607.7736,582998.5533,3338028.1410000003,SIteid2145
863219.4684,837056.1936,2750784.788,SIteid2146
828413.8859,478623.1498,1699818.775,SIteid2147
274315.9521,196319.698,1126540.33,SIteid2148
646638.7582,495088.7082,1918305.687,SIteid2149
503662.4548,369098.9815,1917503.4780000001,SIteid2150
716809.3568,683278.4672,1803554.427,SIteid2151
1853798.5580000002,1274663.787,4093046.87,SIteid2152
1106813.189,868303.1466,2648717.683,SIteid2157
913539.9852,643345.5296,4100256.495,SIteid2160
866974.8653,552170.343,2650660.273,SIteid2163
856303.5895,598761.2059,2084084.523,SIteid2168
781028.8837,687036.5658,2761566.005,SIteid2169
469383.6665,408164.9183,1670460.764,SIteid2171
1206099.92,815592.2143,4887102.652,SIteid2173
105703.5258,95728.9076,6475.913073,SIteid2179
683905.2945,437453.7719,1904066.065,SIteid2180
476013.1597,356631.7489,1313432.3,SIteid2181
679917.3358,593877.2993,1794328.668,SIteid2190
536105.7343,482594.9999,1473012.895,SIteid2191
569820.0869,431265.9563,1257805.672,SIteid2192
837826.7778,785560.1054,3508939.979,SIteid2193
646952.355,592381.3062,2095411.243,SIteid2194
967520.8236,767799.4381,3754929.525,SIteid2195
838145.0088,591917.5959,2719081.3510000003,SIteid2196
539547.8928,377007.367,1337079.534,SIteid2200
1080807.524,629999.1389,2667079.219,SIteid2205
567748.9607,347073.1981,1488718.7880000002,SIteid2206
611480.4473,376239.0704,1588173.79,SIteid2207
957903.1346,538947.2495,2357284.874,SIteid2208
762791.3976,621654.7629,3169520.083,SIteid2212
667955.9248,336814.5793,1485184.415,SIteid2214
791297.4938,556595.145,1825275.676,SIteid2215
1960832.749,1133528.217,5199358.41,SIteid2217
1283691.524,970846.5928,3275906.6939999997,SIteid2224
1241575.35,676743.2658,3637367.8019999997,SIteid2225
426629.4341,328479.791,910734.8843,SIteid2227
933702.0621,873456.7274,2563647.603,SIteid2228
2667331.131,1837807.529,6176575.637,SIteid2229
637684.041,491817.8785,1870044.7980000002,SIteid2233
772736.6503,729866.1538,2824758.105,SIteid2234
462183.4197,360276.4244,3433343.061,SIteid2238
153046.8322,133882.6524,263230.6709,SIteid2239
1336781.721,1011990.198,4595822.954,SIteid2240
709602.1118,407154.7911,1822004.3280000002,SIteid2241
870845.7164,538308.4602,2017687.134,SIteid2242
456408.68,350298.4082,2073033.378,SIteid2246
508187.2186,453614.4696,1450231.581,SIteid2247
763948.5082,724249.3265,2011299.711,SIteid2248
812353.053,708143.7815,2773716.872,SIteid2249
864848.8893,659828.4309,2312563.51,SIteid2252
744191.7516,653930.0495,1705880.2380000001,SIteid2253
524384.0852,410338.0017,1257459.562,SIteid2257
632330.9056,576470.4008,1833361.09,SIteid2258
1106850.9440000001,752971.9884,2307965.998,SIteid2260
836662.4616,779432.4538,2502703.48,SIteid2264
2457775.287,1853135.1730000002,8284135.98,SIteid2266
393109.7528,343851.8745,1198947.175,SIteid2268
483735.2671,337465.9184,1358439.594,SIteid2272
371289.9949,315102.0614,1210366.893,SIteid2273
1150722.847,705850.6731,2601399.49,SIteid2276
235667.9667,189259.7066,737009.8419,SIteid2277
415725.4087,403519.4237,1086880.634,SIteid2278
1120542.998,618477.8362,3132058.216,SIteid2280
298247.4253,185962.3479,604452.1861,SIteid2283
890882.6376,491811.2317,2320524.085,SIteid2284
777215.1828,397131.9053,1601397.744,SIteid2285
822707.0895,604578.0226,1715299.8369999998,SIteid2289
759361.5054,705934.0559,2078832.96,SIteid2291
1231671.9840000002,1039397.547,4382674.109,SIteid2296
716058.3883,673254.4714,1622220.765,SIteid2297
451732.2685,348902.4816,695439.2034,SIteid2299
344982.9039,294035.7583,1055726.461,SIteid2304
1037743.373,854233.3196,3239565.9039999996,SIteid2306
598272.7191,455420.4447,2389956.909,SIteid2309
382338.274,234725.3338,536213.1891,SIteid2311
1154878.395,609990.886,3177096.541,SIteid2312
569847.0386,451165.6324,1734721.705,SIteid2313
189699.4276,104375.8363,41777.66995,SIteid2315
688400.4452,649146.7743,1567575.9430000002,SIteid2317
834964.1579,646130.3383,4574565.958000001,SIteid2322
567891.2528,518008.6179,1195400.242,SIteid2323
742542.6316,672005.8295,2882335.9480000003,SIteid2324
650063.2234,580231.3116,2478935.5640000002,SIteid2330
427809.7042,331732.4494,1716424.1130000001,SIteid2331
474170.5912,437897.91799999995,1262626.577,SIteid2332
1010997.334,589566.9386,2508981.254,SIteid2334
1017192.33,658630.4686,2714995.102,SIteid2340
795943.4672,389798.8304,1883757.9840000002,SIteid2341
200339.1556,167265.911,650808.9963,SIteid2342
441239.12700000004,401227.61100000003,1593674.967,SIteid2343
394000.2792,295491.1274,1707259.081,SIteid2344
630850.2558,440822.7389,1440652.49,SIteid2345
863893.7409999999,502642.8738,2094295.365,SIteid2346
768711.3293,481654.9427,1576237.659,SIteid2347
533267.2443,475591.3329,1429848.642,SIteid2348
982607.3553,606645.2673,2832020.65,SIteid2349
783860.3484,634048.0236,1629336.0259999998,SIteid2352
491279.0898,482960.1023,603064.0203,SIteid2354
361359.4757,247523.3992,890197.1393,SIteid2355
781270.0433,473620.4241,2745222.646,SIteid2358
983056.2629999999,723326.7072,3378854.5519999997,SIteid2360
1321671.16,1102123.656,4276671.86,SIteid2361
220266.1085,182178.6532,571267.2922,SIteid2362
683136.6145,445144.1356,2323039.555,SIteid2363
1227876.982,1011438.16,4348233.018999999,SIteid2364
175000.1409,171788.0764,809943.7901,SIteid2367
535826.1909,395242.1908,1894604.6819999998,SIteid2368
863309.8185,480673.5337,2825733.8619999997,SIteid2369
817861.8089,754356.6422,1470696.493,SIteid2370
755726.493,638704.1421,2156224.96,SIteid2378
499020.2665,410543.4289,1097732.692,SIteid2387
1121011.315,870191.4546,4551269.058999999,SIteid2392
800178.3339,745971.5602,2168223.973,SIteid2395
479003.6878,423561.1194,1810563.6919999998,SIteid2397
897571.1761,821232.7817,2147134.881,SIteid2398
662466.0826,572009.4334,2696897.9869999997,SIteid2400
877355.6590000001,649057.0575,2994328.8989999997,SIteid2405
724919.8857,691566.5221,1836989.782,SIteid2406
1238904.254,984788.2323,3426693.001,SIteid2407
716900.2155,449873.0563,2284649.956,SIteid2408
1250577.679,970895.2813,3892587.9760000003,SIteid2410
1489991.144,991345.9462,5300699.376,SIteid2413
327883.4806,274248.6003,998247.1518,SIteid2418
463647.1809,306710.5768,983837.5335,SIteid2419
559225.1043,449945.92799999996,2478105.376,SIteid2420
1681531.916,1486032.255,6547415.874,SIteid2421
896686.5112,758349.8255,3266266.72,SIteid2422
1070564.838,810224.7327,2665451.91,SIteid2426
313688.5412,280040.9799,918970.7841,SIteid2433
561293.9564,406432.1898,1131872.006,SIteid2434
249562.1101,184379.682,490495.3912,SIteid2436
1079616.489,856275.34,4334926.875,SIteid2437
469590.9466,347835.7327,1451329.3,SIteid2445
1360156.946,1204613.606,3729726.436,SIteid2446
359709.2798,239264.7335,780846.6834,SIteid2448
284925.7231,281111.0845,1079008.1709999999,SIteid2452
901713.7752,596730.2401,3346190.414,SIteid2453
1242620.851,652630.3819,2624346.017,SIteid2454
1030624.478,662814.1916,1949641.572,SIteid2456
536102.2177,286210.1829,972865.7537,SIteid2458
647898.7886,337128.4957,1352844.0880000002,SIteid2459
976866.3424,797571.5169,3390751.762,SIteid2460
251549.0691,248387.7083,765897.5553,SIteid2461
365197.8386,228477.0768,877915.1384,SIteid2462
820337.3839,619816.2492,1570519.265,SIteid2465
624184.3046,513527.3372,1444076.135,SIteid2473
706226.5337,693128.9361,1895187.968,SIteid2479
943684.2590000001,732072.2145,3777436.903,SIteid2480
306099.8151,283000.5515,819304.7214,SIteid2481
603098.3797,561072.6618,1872564.2230000002,SIteid2483
977584.8437,827787.8367,3492102.3710000003,SIteid2484
741742.7592,646731.7136,2333213.057,SIteid2485
1025002.2459999999,868429.1204,3045577.238,SIteid2486
715213.9011,612035.4777,1744974.3,SIteid2487
951383.9476,695722.4612,2819900.874,SIteid2490
421994.8556,343339.7822,942096.9993,SIteid2493
446927.4833,422060.625,1806717.679,SIteid2494
1145925.637,888386.8487,3158348.514,SIteid2496
508053.316,470500.7113,1509258.8159999999,SIteid2503
754884.8057,699337.1655,2101092.966,SIteid2504
1368578.315,1178680.119,4711076.557,SIteid2509
481294.2911,411225.5457,1323928.912,SIteid2511
789513.686,580944.9528,2266100.367,SIteid2512
534889.1166,427325.7884,2190296.703,SIteid2517
717732.7787,607293.2632,2387369.7369999997,SIteid2518
1326353.991,1136913.074,3529029.269,SIteid2522
203785.0127,166063.9114,471098.8147,SIteid2523
833901.7007,611833.51,2341664.708,SIteid2524
129864.0505,120135.9481,198020.9282,SIteid2526
940505.0953,722916.1757,2308205.221,SIteid2529
821404.0932,760446.9257,2576829.451,SIteid2530
931296.3493,621404.5062,2388346.643,SIteid2532
954174.691,760037.5992,2367913.655,SIteid2534
490142.8058,334479.8388,1027312.176,SIteid2535
720837.2098,607753.6129,3009631.8219999997,SIteid2540
541858.378,480615.1665,1457221.4519999998,SIteid2542
1034295.2629999999,926147.7332,4755939.297,SIteid2543
723773.8064,593050.7545,1860331.096,SIteid2544
831003.9111,683923.0407,2286519.236,SIteid2545
816362.3159,685003.1785,2170073.3880000003,SIteid2549
1137306.916,759374.297,4910438.965,SIteid2557
669063.4917,344486.0262,1465635.6,SIteid2564
910693.3139,394776.9248,1483076.936,SIteid2565
788520.5186,577373.3859,1972481.139,SIteid2569
627333.8447,437941.9757,1988136.4730000002,SIteid2570
633462.7494,519777.8089,1637533.948,SIteid2571
774316.0093,647383.1153,3050019.7169999997,SIteid2573
715941.7339,669095.9947,1879079.0459999999,SIteid2575
584883.3108,327795.2983,383421.029,SIteid2580
743134.1174,562253.9124,2365145.653,SIteid2586
1101798.967,828558.0276,3722831.9869999997,SIteid2588
167592.994,166047.2877,394896.1432,SIteid2590
860812.0436,712349.3499,1943360.415,SIteid2593
693545.6532,394562.9019,1373328.135,SIteid2597
378253.9361,310103.1711,278683.0976,SIteid2598
622069.9354,488806.2973,2045442.241,SIteid2599
723354.941,535384.8472,2261470.206,SIteid2602
559850.9857,544628.5002,1882673.8069999998,SIteid2603
270427.7074,153215.1068,339015.8547,SIteid2604
641544.2815,613486.6766,1740820.63,SIteid2605
1185514.888,701635.6901,2947384.03,SIteid2606
675329.9305,592733.1126,2449082.44,SIteid2608
690337.6946,454112.6416,1379641.696,SIteid2611
721314.7599,625767.1481,2410104.816,SIteid2613
904106.0775,894051.4326,4886259.634,SIteid2617
2153373.7430000002,1859225.644,5238095.342,SIteid2618
687242.8224,489772.1435,1563374.7,SIteid2622
1331187.862,856279.9909999999,5040682.075,SIteid2626
408045.7221,281969.9445,812266.262,SIteid2627
363052.386,361663.8627,683909.0290000001,SIteid2650
309372.7551,285718.7687,495328.705,SIteid2652
1297758.7079999999,851728.6443,3170010.0319999997,SIteid2658
941417.8704,556611.7936,2374784.226,SIteid2659
574072.7592,505685.5323,1687415.366,SIteid2660
496560.7943,410307.1262,2015214.842,SIteid2663
582178.4788,385056.5308,1653598.406,SIteid2670
953383.0688,603607.5622,2679687.749,SIteid2673
1393841.894,1073132.928,5282573.627,SIteid2674
669671.7831,626074.3682,1832900.075,SIteid2675
868615.3487,605517.4132,3638757.8510000003,SIteid2677
540974.8816,521792.3588,1138612.8020000001,SIteid2678
642770.8443,552577.442,2693908.048,SIteid2679
431637.3279,341081.1282,1514081.269,SIteid2683
1227398.888,1167651.5520000001,2947338.543,SIteid2686
965604.525,822050.8865,3733760.202,SIteid2687
975686.1597,643306.9223,2247665.455,SIteid2688
782875.3559,638063.0767,2260111.915,SIteid2689
772542.3305,705408.0013,3609862.0689999997,SIteid2690
825360.5083,540039.2354,2695591.6289999997,SIteid2691
434634.4478,408911.5904,1002393.439,SIteid2693
735941.5142,467805.0252,2153074.836,SIteid2698
328191.1288,312795.5371,1116576.855,SIteid2702
433717.3873,214990.1411,889729.9663,SIteid2704
621351.5195,542927.1284,1724516.305,SIteid2705
721000.9001,606908.868,1814839.3480000002,SIteid2707
638972.7598,442688.5216,1929751.372,SIteid2712
679689.4774,488497.506,2234633.929,SIteid2714
646235.08,509656.9275,2365210.085,SIteid2715
424467.3233,403534.1712,1448370.836,SIteid2717
398871.3227,290404.3375,974110.4726,SIteid2719
586828.8255,543347.6907,1595041.719,SIteid2723
691066.6444,561640.9606,1886923.59,SIteid2724
894982.3786,620865.1043,2768215.5689999997,SIteid2725
673407.6352,462900.4265,1821016.187,SIteid2726
771268.0325,605890.3557,2272903.77,SIteid2729
481914.4405,412465.3637,1386905.5769999998,SIteid2731
761990.2368,526699.5687,1691371.6809999999,SIteid2733
777282.7435,744555.5746,2264046.921,SIteid2738
250814.3279,227486.6478,931053.6779,SIteid2739
460872.7286,440445.7149,1100105.824,SIteid2741
1128849.721,956062.0871,2775732.922,SIteid2742
1204120.525,978953.0453,2514505.558,SIteid2743
674635.6406,462913.1581,2308496.426,SIteid2748
594239.6675,576428.2238,2161129.707,SIteid2749
1089655.544,825345.0099,2895480.403,SIteid2750
611611.077,412103.2708,1076989.664,SIteid2751
770629.4741,377389.5995,1592909.4640000002,SIteid2759
369421.1283,231479.5533,662938.4489,SIteid2761
190631.0303,148195.4993,438015.9496,SIteid2764
581703.1479999999,483013.9554,2359290.616,SIteid2771
